"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"511",0.52,0.47,0.513333333333333,0.4925,0.512,0.541666666666667,0.501428571428571,0.48875,0.51,0.516,0.497
"512",0.56,0.485,0.49,0.535,0.496,0.473333333333333,0.52,0.52625,0.481111111111111,0.471,0.4925
"513",0.39,0.565,0.506666666666667,0.5075,0.476,0.49,0.471428571428571,0.475,0.49,0.519,0.52
"514",0.51,0.51,0.436666666666667,0.49,0.528,0.468333333333333,0.514285714285714,0.495,0.506666666666667,0.496,0.5065
"515",0.59,0.535,0.533333333333333,0.5075,0.54,0.431666666666667,0.5,0.5025,0.462222222222222,0.494,0.488
"516",0.61,0.47,0.503333333333333,0.5225,0.48,0.541666666666667,0.508571428571429,0.4925,0.497777777777778,0.538,0.51
"517",0.46,0.575,0.563333333333333,0.51,0.472,0.518333333333333,0.51,0.50125,0.492222222222222,0.516,0.485
"518",0.56,0.51,0.503333333333333,0.5225,0.52,0.473333333333333,0.515714285714286,0.50875,0.538888888888889,0.503,0.506
"519",0.49,0.44,0.516666666666667,0.485,0.486,0.511666666666667,0.458571428571429,0.4975,0.49,0.484,0.514
"520",0.47,0.45,0.533333333333333,0.51,0.5,0.52,0.471428571428571,0.51,0.484444444444444,0.529,0.501
"521",0.56,0.5,0.486666666666667,0.495,0.49,0.473333333333333,0.494285714285714,0.50625,0.46,0.482,0.501
"522",0.47,0.56,0.5,0.5275,0.488,0.511666666666667,0.498571428571429,0.4925,0.526666666666667,0.496,0.485
"523",0.44,0.46,0.473333333333333,0.5475,0.534,0.483333333333333,0.51,0.5025,0.497777777777778,0.513,0.4935
"524",0.62,0.455,0.473333333333333,0.5025,0.492,0.476666666666667,0.515714285714286,0.51,0.513333333333333,0.493,0.5065
"525",0.52,0.53,0.543333333333333,0.49,0.534,0.51,0.53,0.47625,0.496666666666667,0.513,0.5095
"526",0.53,0.435,0.486666666666667,0.52,0.504,0.506666666666667,0.492857142857143,0.52,0.496666666666667,0.493,0.4845
"527",0.5,0.595,0.503333333333333,0.53,0.48,0.495,0.497142857142857,0.47125,0.526666666666667,0.496,0.515
"528",0.47,0.54,0.49,0.46,0.534,0.513333333333333,0.534285714285714,0.51375,0.506666666666667,0.523,0.495
"529",0.56,0.485,0.476666666666667,0.475,0.5,0.508333333333333,0.508571428571429,0.50125,0.527777777777778,0.484,0.49
"530",0.51,0.475,0.523333333333333,0.495,0.522,0.521666666666667,0.49,0.48875,0.513333333333333,0.527,0.511
"531",0.54,0.55,0.516666666666667,0.4825,0.5,0.493333333333333,0.467142857142857,0.4775,0.52,0.485,0.5045
"532",0.51,0.475,0.466666666666667,0.5075,0.506,0.521666666666667,0.502857142857143,0.5125,0.505555555555556,0.497,0.5005
"533",0.52,0.495,0.523333333333333,0.5225,0.514,0.483333333333333,0.507142857142857,0.46875,0.492222222222222,0.498,0.4865
"534",0.49,0.535,0.47,0.5125,0.508,0.503333333333333,0.487142857142857,0.50875,0.492222222222222,0.48,0.4975
"535",0.56,0.445,0.533333333333333,0.4825,0.482,0.496666666666667,0.484285714285714,0.47875,0.494444444444444,0.502,0.498
"536",0.51,0.505,0.473333333333333,0.5375,0.512,0.465,0.518571428571429,0.515,0.504444444444444,0.482,0.5105
"537",0.49,0.485,0.493333333333333,0.52,0.516,0.468333333333333,0.504285714285714,0.49,0.504444444444444,0.512,0.514
"538",0.51,0.525,0.536666666666667,0.4775,0.522,0.47,0.52,0.5025,0.512222222222222,0.487,0.503
"539",0.56,0.535,0.473333333333333,0.4775,0.52,0.493333333333333,0.491428571428571,0.51375,0.513333333333333,0.483,0.5005
"540",0.49,0.48,0.533333333333333,0.495,0.468,0.533333333333333,0.505714285714286,0.54875,0.531111111111111,0.493,0.505
"541",0.53,0.485,0.536666666666667,0.4825,0.474,0.53,0.485714285714286,0.495,0.496666666666667,0.533,0.503
"542",0.49,0.515,0.49,0.525,0.528,0.506666666666667,0.49,0.49875,0.484444444444444,0.503,0.504
"543",0.5,0.535,0.516666666666667,0.515,0.5,0.495,0.512857142857143,0.50875,0.526666666666667,0.514,0.487
"544",0.47,0.54,0.503333333333333,0.52,0.498,0.48,0.492857142857143,0.51625,0.501111111111111,0.518,0.521
"545",0.47,0.43,0.52,0.475,0.462,0.508333333333333,0.498571428571429,0.5075,0.507777777777778,0.513,0.4995
"546",0.46,0.59,0.476666666666667,0.5325,0.47,0.518333333333333,0.525714285714286,0.52125,0.486666666666667,0.495,0.474
"547",0.44,0.475,0.483333333333333,0.4825,0.512,0.446666666666667,0.508571428571429,0.49125,0.492222222222222,0.5,0.491
"548",0.46,0.51,0.506666666666667,0.5425,0.51,0.525,0.5,0.515,0.522222222222222,0.505,0.5065
"549",0.52,0.51,0.526666666666667,0.5125,0.466,0.48,0.515714285714286,0.48625,0.488888888888889,0.517,0.512
"550",0.58,0.505,0.43,0.52,0.484,0.5,0.538571428571429,0.48875,0.493333333333333,0.462,0.493
"551",0.53,0.52,0.55,0.47,0.502,0.488333333333333,0.488571428571429,0.5,0.512222222222222,0.507,0.5
"552",0.53,0.495,0.49,0.49,0.5,0.496666666666667,0.498571428571429,0.47875,0.486666666666667,0.503,0.496
"553",0.46,0.5,0.496666666666667,0.5125,0.484,0.511666666666667,0.498571428571429,0.5275,0.477777777777778,0.492,0.4805
"554",0.44,0.505,0.453333333333333,0.475,0.474,0.545,0.498571428571429,0.50875,0.515555555555556,0.527,0.496
"555",0.44,0.55,0.47,0.455,0.47,0.466666666666667,0.517142857142857,0.49125,0.485555555555556,0.508,0.499
"556",0.46,0.46,0.523333333333333,0.48,0.444,0.473333333333333,0.504285714285714,0.535,0.515555555555556,0.483,0.4875
"557",0.48,0.465,0.443333333333333,0.5375,0.518,0.5,0.465714285714286,0.49375,0.483333333333333,0.502,0.5165
"558",0.47,0.47,0.506666666666667,0.54,0.464,0.496666666666667,0.515714285714286,0.56,0.495555555555556,0.46,0.487
"559",0.46,0.445,0.533333333333333,0.495,0.542,0.521666666666667,0.51,0.50625,0.488888888888889,0.492,0.5185
"560",0.48,0.46,0.51,0.465,0.518,0.48,0.495714285714286,0.53875,0.478888888888889,0.47,0.513
"561",0.46,0.45,0.503333333333333,0.5525,0.49,0.481666666666667,0.488571428571429,0.52,0.511111111111111,0.486,0.4825
"562",0.53,0.54,0.536666666666667,0.5,0.498,0.483333333333333,0.518571428571429,0.5,0.477777777777778,0.508,0.4945
"563",0.57,0.455,0.513333333333333,0.5225,0.468,0.495,0.522857142857143,0.51375,0.471111111111111,0.503,0.495
"564",0.55,0.53,0.453333333333333,0.5125,0.512,0.495,0.501428571428571,0.51,0.493333333333333,0.478,0.486
"565",0.46,0.47,0.57,0.4175,0.49,0.488333333333333,0.485714285714286,0.50375,0.503333333333333,0.512,0.502
"566",0.5,0.5,0.476666666666667,0.495,0.51,0.541666666666667,0.502857142857143,0.5225,0.533333333333333,0.485,0.498
"567",0.54,0.5,0.48,0.45,0.504,0.48,0.48,0.48875,0.497777777777778,0.525,0.51
"568",0.46,0.525,0.453333333333333,0.5225,0.52,0.516666666666667,0.48,0.48,0.517777777777778,0.478,0.508
"569",0.46,0.545,0.563333333333333,0.545,0.536,0.5,0.485714285714286,0.50875,0.493333333333333,0.519,0.507
"570",0.52,0.52,0.52,0.5225,0.516,0.476666666666667,0.521428571428571,0.50375,0.48,0.49,0.5145
"571",0.58,0.49,0.52,0.5175,0.478,0.51,0.461428571428571,0.5275,0.511111111111111,0.5,0.4865
"572",0.42,0.495,0.463333333333333,0.495,0.468,0.511666666666667,0.502857142857143,0.5075,0.513333333333333,0.482,0.5095
"573",0.5,0.49,0.496666666666667,0.5,0.466,0.508333333333333,0.481428571428571,0.495,0.508888888888889,0.502,0.5115
"574",0.55,0.535,0.443333333333333,0.51,0.502,0.49,0.521428571428571,0.50625,0.526666666666667,0.507,0.499
"575",0.47,0.515,0.506666666666667,0.515,0.5,0.483333333333333,0.494285714285714,0.505,0.513333333333333,0.499,0.4985
"576",0.56,0.46,0.503333333333333,0.4825,0.504,0.498333333333333,0.532857142857143,0.4725,0.492222222222222,0.481,0.5025
"577",0.49,0.525,0.483333333333333,0.495,0.534,0.545,0.517142857142857,0.49625,0.497777777777778,0.491,0.5005
"578",0.52,0.475,0.5,0.505,0.442,0.486666666666667,0.538571428571429,0.5175,0.504444444444444,0.512,0.48
"579",0.59,0.47,0.486666666666667,0.4825,0.502,0.515,0.525714285714286,0.525,0.504444444444444,0.499,0.498
"580",0.49,0.5,0.546666666666667,0.495,0.498,0.515,0.498571428571429,0.45625,0.48,0.49,0.5125
"581",0.53,0.57,0.51,0.5575,0.512,0.506666666666667,0.52,0.4875,0.472222222222222,0.495,0.4875
"582",0.44,0.585,0.476666666666667,0.4875,0.484,0.493333333333333,0.514285714285714,0.46625,0.49,0.507,0.4715
"583",0.47,0.525,0.526666666666667,0.4775,0.512,0.496666666666667,0.498571428571429,0.5,0.503333333333333,0.463,0.506
"584",0.47,0.545,0.523333333333333,0.5025,0.502,0.518333333333333,0.504285714285714,0.4875,0.507777777777778,0.483,0.474
"585",0.5,0.54,0.526666666666667,0.52,0.47,0.515,0.544285714285714,0.5225,0.488888888888889,0.487,0.5095
"586",0.54,0.45,0.56,0.4675,0.504,0.528333333333333,0.502857142857143,0.525,0.528888888888889,0.501,0.4985
"587",0.48,0.525,0.52,0.4875,0.504,0.488333333333333,0.498571428571429,0.49,0.494444444444444,0.502,0.4815
"588",0.48,0.53,0.463333333333333,0.53,0.516,0.576666666666667,0.507142857142857,0.49625,0.512222222222222,0.467,0.5165
"589",0.52,0.515,0.493333333333333,0.54,0.52,0.488333333333333,0.502857142857143,0.49375,0.473333333333333,0.502,0.499
"590",0.55,0.53,0.546666666666667,0.4575,0.488,0.476666666666667,0.494285714285714,0.5075,0.483333333333333,0.467,0.498
"591",0.47,0.465,0.506666666666667,0.51,0.494,0.495,0.487142857142857,0.465,0.495555555555556,0.484,0.5045
"592",0.54,0.525,0.543333333333333,0.465,0.512,0.508333333333333,0.484285714285714,0.49875,0.491111111111111,0.513,0.5135
"593",0.42,0.515,0.49,0.5175,0.504,0.528333333333333,0.515714285714286,0.5325,0.471111111111111,0.497,0.479
"594",0.54,0.525,0.496666666666667,0.4925,0.504,0.523333333333333,0.484285714285714,0.5125,0.497777777777778,0.481,0.4995
"595",0.53,0.49,0.493333333333333,0.535,0.534,0.496666666666667,0.502857142857143,0.48875,0.485555555555556,0.5,0.495
"596",0.5,0.52,0.46,0.5,0.514,0.49,0.524285714285714,0.48375,0.518888888888889,0.496,0.524
"597",0.46,0.525,0.463333333333333,0.5425,0.502,0.503333333333333,0.515714285714286,0.48625,0.505555555555556,0.483,0.487
"598",0.55,0.45,0.553333333333333,0.485,0.53,0.485,0.528571428571429,0.4575,0.514444444444444,0.485,0.495
"599",0.53,0.48,0.47,0.4775,0.462,0.481666666666667,0.522857142857143,0.49125,0.516666666666667,0.491,0.5025
"600",0.58,0.48,0.51,0.52,0.552,0.49,0.517142857142857,0.4675,0.501111111111111,0.496,0.493
"601",0.53,0.505,0.49,0.55,0.488,0.493333333333333,0.502857142857143,0.50875,0.508888888888889,0.493,0.5105
"602",0.48,0.5,0.526666666666667,0.4975,0.482,0.515,0.497142857142857,0.46625,0.491111111111111,0.506,0.5015
"603",0.46,0.545,0.53,0.45,0.492,0.513333333333333,0.497142857142857,0.49875,0.521111111111111,0.492,0.519
"604",0.58,0.475,0.49,0.515,0.494,0.478333333333333,0.494285714285714,0.4875,0.517777777777778,0.502,0.4985
"605",0.5,0.52,0.54,0.4875,0.476,0.488333333333333,0.48,0.51625,0.517777777777778,0.503,0.493
"606",0.51,0.495,0.5,0.5175,0.528,0.51,0.512857142857143,0.5075,0.503333333333333,0.511,0.508
"607",0.42,0.45,0.476666666666667,0.5275,0.504,0.545,0.491428571428571,0.49625,0.517777777777778,0.494,0.495
"608",0.55,0.54,0.516666666666667,0.52,0.504,0.498333333333333,0.47,0.4775,0.517777777777778,0.491,0.497
"609",0.55,0.47,0.503333333333333,0.51,0.524,0.513333333333333,0.497142857142857,0.5175,0.493333333333333,0.538,0.492
"610",0.46,0.515,0.483333333333333,0.53,0.512,0.491666666666667,0.505714285714286,0.4675,0.504444444444444,0.502,0.5005
"611",0.52,0.535,0.526666666666667,0.49,0.504,0.456666666666667,0.491428571428571,0.505,0.478888888888889,0.503,0.484
"612",0.54,0.465,0.526666666666667,0.485,0.532,0.503333333333333,0.502857142857143,0.45625,0.477777777777778,0.479,0.5065
"613",0.58,0.505,0.546666666666667,0.515,0.482,0.495,0.48,0.48,0.503333333333333,0.515,0.5135
"614",0.53,0.455,0.526666666666667,0.535,0.432,0.485,0.495714285714286,0.50625,0.508888888888889,0.473,0.493
"615",0.51,0.495,0.446666666666667,0.485,0.482,0.501666666666667,0.494285714285714,0.4575,0.498888888888889,0.517,0.491
"616",0.53,0.48,0.486666666666667,0.5125,0.49,0.5,0.475714285714286,0.48875,0.49,0.534,0.491
"617",0.57,0.465,0.483333333333333,0.44,0.504,0.523333333333333,0.48,0.51125,0.501111111111111,0.508,0.4915
"618",0.56,0.435,0.486666666666667,0.5375,0.482,0.485,0.491428571428571,0.49375,0.508888888888889,0.524,0.486
"619",0.4,0.47,0.476666666666667,0.51,0.506,0.543333333333333,0.52,0.50375,0.505555555555556,0.466,0.5075
"620",0.57,0.52,0.48,0.485,0.494,0.523333333333333,0.504285714285714,0.5,0.484444444444444,0.492,0.499
"621",0.46,0.52,0.516666666666667,0.4725,0.512,0.47,0.49,0.49625,0.504444444444444,0.508,0.504
"622",0.45,0.475,0.52,0.5375,0.51,0.465,0.487142857142857,0.51625,0.513333333333333,0.497,0.488
"623",0.52,0.53,0.49,0.535,0.488,0.481666666666667,0.508571428571429,0.50875,0.476666666666667,0.51,0.5005
"624",0.56,0.48,0.473333333333333,0.4975,0.508,0.48,0.505714285714286,0.4825,0.466666666666667,0.51,0.4835
"625",0.41,0.57,0.533333333333333,0.5,0.524,0.511666666666667,0.507142857142857,0.50625,0.528888888888889,0.501,0.5155
"626",0.59,0.525,0.533333333333333,0.51,0.506,0.525,0.501428571428571,0.47625,0.503333333333333,0.503,0.4995
"627",0.55,0.47,0.53,0.4575,0.482,0.528333333333333,0.481428571428571,0.5025,0.487777777777778,0.488,0.5
"628",0.61,0.5,0.456666666666667,0.4825,0.496,0.478333333333333,0.492857142857143,0.5075,0.473333333333333,0.482,0.498
"629",0.4,0.46,0.513333333333333,0.5225,0.504,0.503333333333333,0.502857142857143,0.51875,0.513333333333333,0.502,0.5115
"630",0.5,0.5,0.47,0.4925,0.498,0.498333333333333,0.49,0.5175,0.511111111111111,0.506,0.488
"631",0.46,0.485,0.516666666666667,0.485,0.532,0.518333333333333,0.487142857142857,0.5075,0.452222222222222,0.531,0.4925
"632",0.53,0.535,0.51,0.4975,0.458,0.5,0.504285714285714,0.4925,0.494444444444444,0.513,0.504
"633",0.57,0.515,0.496666666666667,0.475,0.498,0.485,0.502857142857143,0.51625,0.505555555555556,0.494,0.485
"634",0.52,0.445,0.446666666666667,0.5075,0.504,0.496666666666667,0.467142857142857,0.5075,0.493333333333333,0.493,0.519
"635",0.5,0.515,0.466666666666667,0.4675,0.498,0.475,0.531428571428571,0.50625,0.52,0.504,0.488
"636",0.56,0.5,0.44,0.4925,0.536,0.475,0.5,0.49,0.523333333333333,0.497,0.4965
"637",0.39,0.565,0.483333333333333,0.515,0.474,0.481666666666667,0.478571428571429,0.50125,0.496666666666667,0.504,0.501
"638",0.41,0.485,0.476666666666667,0.54,0.526,0.486666666666667,0.514285714285714,0.505,0.53,0.525,0.4885
"639",0.44,0.51,0.546666666666667,0.495,0.522,0.546666666666667,0.525714285714286,0.49125,0.5,0.481,0.4935
"640",0.37,0.46,0.463333333333333,0.46,0.492,0.515,0.502857142857143,0.4925,0.487777777777778,0.492,0.4995
"641",0.51,0.55,0.566666666666667,0.515,0.504,0.498333333333333,0.497142857142857,0.53375,0.501111111111111,0.523,0.5035
"642",0.5,0.525,0.456666666666667,0.485,0.494,0.493333333333333,0.505714285714286,0.49125,0.504444444444444,0.498,0.506
"643",0.5,0.515,0.55,0.5475,0.508,0.496666666666667,0.507142857142857,0.47375,0.507777777777778,0.51,0.495
"644",0.55,0.535,0.52,0.5,0.476,0.461666666666667,0.492857142857143,0.505,0.501111111111111,0.524,0.48
"645",0.51,0.495,0.523333333333333,0.5175,0.496,0.498333333333333,0.495714285714286,0.51125,0.462222222222222,0.504,0.494
"646",0.44,0.465,0.49,0.5,0.48,0.515,0.501428571428571,0.49625,0.531111111111111,0.485,0.4955
"647",0.45,0.52,0.516666666666667,0.4925,0.516,0.506666666666667,0.51,0.50375,0.517777777777778,0.521,0.4985
"648",0.43,0.535,0.5,0.51,0.526,0.501666666666667,0.501428571428571,0.5,0.498888888888889,0.482,0.517
"649",0.55,0.485,0.493333333333333,0.5375,0.504,0.463333333333333,0.491428571428571,0.49125,0.511111111111111,0.52,0.493
"650",0.45,0.525,0.51,0.46,0.488,0.476666666666667,0.514285714285714,0.495,0.5,0.514,0.492
"651",0.55,0.545,0.536666666666667,0.4725,0.482,0.523333333333333,0.518571428571429,0.52,0.49,0.499,0.5025
"652",0.53,0.5,0.516666666666667,0.5175,0.528,0.525,0.495714285714286,0.47625,0.512222222222222,0.489,0.503
"653",0.52,0.445,0.52,0.5025,0.542,0.488333333333333,0.501428571428571,0.49375,0.472222222222222,0.499,0.492
"654",0.5,0.495,0.476666666666667,0.495,0.486,0.5,0.461428571428571,0.485,0.49,0.497,0.5085
"655",0.56,0.475,0.466666666666667,0.505,0.496,0.535,0.461428571428571,0.5075,0.496666666666667,0.486,0.498
"656",0.59,0.51,0.523333333333333,0.485,0.552,0.505,0.49,0.48375,0.557777777777778,0.508,0.4795
"657",0.43,0.535,0.506666666666667,0.5325,0.49,0.513333333333333,0.491428571428571,0.50125,0.484444444444444,0.521,0.485
"658",0.46,0.535,0.49,0.4625,0.546,0.51,0.508571428571429,0.49625,0.493333333333333,0.496,0.491
"659",0.5,0.47,0.5,0.5225,0.542,0.501666666666667,0.494285714285714,0.475,0.504444444444444,0.487,0.5045
"660",0.53,0.45,0.503333333333333,0.475,0.468,0.513333333333333,0.517142857142857,0.48,0.5,0.507,0.492
"661",0.42,0.51,0.483333333333333,0.495,0.512,0.493333333333333,0.537142857142857,0.535,0.485555555555556,0.52,0.494
"662",0.45,0.51,0.486666666666667,0.5,0.48,0.471666666666667,0.485714285714286,0.5025,0.516666666666667,0.504,0.5005
"663",0.48,0.43,0.49,0.5175,0.484,0.5,0.49,0.49375,0.484444444444444,0.497,0.5235
"664",0.46,0.48,0.46,0.5025,0.492,0.505,0.501428571428571,0.4675,0.486666666666667,0.521,0.497
"665",0.5,0.56,0.536666666666667,0.52,0.484,0.496666666666667,0.461428571428571,0.5225,0.5,0.495,0.5045
"666",0.56,0.545,0.483333333333333,0.47,0.49,0.541666666666667,0.508571428571429,0.51,0.514444444444444,0.483,0.515
"667",0.48,0.46,0.506666666666667,0.505,0.438,0.488333333333333,0.498571428571429,0.50375,0.516666666666667,0.512,0.503
"668",0.52,0.49,0.513333333333333,0.51,0.518,0.525,0.474285714285714,0.5175,0.485555555555556,0.515,0.5095
"669",0.54,0.475,0.56,0.495,0.476,0.515,0.522857142857143,0.5,0.488888888888889,0.492,0.505
"670",0.42,0.53,0.503333333333333,0.5325,0.454,0.491666666666667,0.517142857142857,0.49375,0.504444444444444,0.499,0.4915
"671",0.46,0.53,0.49,0.505,0.498,0.506666666666667,0.5,0.505,0.511111111111111,0.512,0.499
"672",0.53,0.49,0.476666666666667,0.485,0.474,0.493333333333333,0.477142857142857,0.50375,0.511111111111111,0.49,0.513
"673",0.57,0.495,0.473333333333333,0.5025,0.464,0.476666666666667,0.515714285714286,0.485,0.471111111111111,0.504,0.4955
"674",0.55,0.545,0.52,0.485,0.496,0.508333333333333,0.51,0.51125,0.501111111111111,0.504,0.502
"675",0.54,0.42,0.52,0.5275,0.512,0.495,0.497142857142857,0.515,0.497777777777778,0.492,0.4955
"676",0.48,0.5,0.466666666666667,0.51,0.524,0.491666666666667,0.492857142857143,0.47625,0.523333333333333,0.497,0.4895
"677",0.51,0.475,0.5,0.505,0.498,0.495,0.511428571428571,0.4675,0.441111111111111,0.489,0.492
"678",0.57,0.44,0.43,0.4825,0.484,0.47,0.531428571428571,0.51375,0.481111111111111,0.494,0.484
"679",0.5,0.605,0.54,0.4975,0.484,0.476666666666667,0.512857142857143,0.51625,0.491111111111111,0.508,0.533
"680",0.51,0.555,0.496666666666667,0.5275,0.498,0.52,0.528571428571429,0.5025,0.494444444444444,0.474,0.498
"681",0.48,0.465,0.533333333333333,0.49,0.498,0.461666666666667,0.472857142857143,0.48125,0.494444444444444,0.515,0.5105
"682",0.47,0.45,0.473333333333333,0.5375,0.504,0.495,0.498571428571429,0.5125,0.498888888888889,0.511,0.506
"683",0.43,0.49,0.44,0.4725,0.468,0.503333333333333,0.487142857142857,0.5,0.53,0.487,0.497
"684",0.51,0.455,0.483333333333333,0.5275,0.496,0.506666666666667,0.517142857142857,0.5125,0.488888888888889,0.499,0.5095
"685",0.47,0.525,0.473333333333333,0.47,0.504,0.503333333333333,0.475714285714286,0.52625,0.532222222222222,0.499,0.485
"686",0.44,0.485,0.47,0.485,0.49,0.451666666666667,0.492857142857143,0.485,0.508888888888889,0.531,0.487
"687",0.51,0.495,0.54,0.4775,0.5,0.496666666666667,0.484285714285714,0.505,0.505555555555556,0.483,0.4985
"688",0.48,0.515,0.543333333333333,0.4575,0.534,0.483333333333333,0.515714285714286,0.49625,0.492222222222222,0.5,0.5155
"689",0.46,0.54,0.516666666666667,0.48,0.508,0.513333333333333,0.482857142857143,0.4975,0.49,0.496,0.513
"690",0.52,0.495,0.5,0.485,0.488,0.515,0.478571428571429,0.47,0.49,0.495,0.493
"691",0.5,0.48,0.49,0.485,0.512,0.515,0.521428571428571,0.51,0.494444444444444,0.507,0.498
"692",0.51,0.49,0.5,0.5025,0.488,0.486666666666667,0.495714285714286,0.52875,0.521111111111111,0.476,0.488
"693",0.51,0.53,0.473333333333333,0.5425,0.498,0.518333333333333,0.492857142857143,0.50625,0.513333333333333,0.498,0.517
"694",0.47,0.49,0.483333333333333,0.5325,0.474,0.48,0.455714285714286,0.5275,0.516666666666667,0.517,0.4855
"695",0.41,0.545,0.48,0.5425,0.508,0.501666666666667,0.491428571428571,0.5,0.495555555555556,0.477,0.4975
"696",0.49,0.48,0.51,0.475,0.476,0.483333333333333,0.484285714285714,0.51875,0.485555555555556,0.513,0.5155
"697",0.46,0.475,0.483333333333333,0.5075,0.502,0.473333333333333,0.507142857142857,0.49625,0.502222222222222,0.504,0.4935
"698",0.48,0.49,0.5,0.5325,0.488,0.5,0.522857142857143,0.4725,0.53,0.51,0.4975
"699",0.6,0.485,0.52,0.495,0.498,0.505,0.49,0.5025,0.463333333333333,0.481,0.4985
"700",0.5,0.52,0.453333333333333,0.53,0.488,0.511666666666667,0.505714285714286,0.53,0.511111111111111,0.51,0.508
"701",0.55,0.495,0.556666666666667,0.5125,0.52,0.52,0.515714285714286,0.5,0.498888888888889,0.495,0.505
"702",0.43,0.485,0.493333333333333,0.505,0.51,0.453333333333333,0.477142857142857,0.45625,0.487777777777778,0.53,0.509
"703",0.51,0.455,0.466666666666667,0.52,0.528,0.496666666666667,0.52,0.50375,0.482222222222222,0.505,0.5
"704",0.44,0.495,0.523333333333333,0.505,0.516,0.515,0.52,0.51125,0.514444444444444,0.486,0.502
"705",0.46,0.585,0.563333333333333,0.5475,0.518,0.501666666666667,0.498571428571429,0.48375,0.508888888888889,0.5,0.504
"706",0.55,0.515,0.473333333333333,0.475,0.482,0.49,0.501428571428571,0.47,0.52,0.517,0.5185
"707",0.53,0.52,0.513333333333333,0.51,0.506,0.485,0.475714285714286,0.5275,0.511111111111111,0.489,0.489
"708",0.55,0.47,0.513333333333333,0.4475,0.524,0.505,0.492857142857143,0.4875,0.502222222222222,0.517,0.4895
"709",0.5,0.56,0.486666666666667,0.465,0.53,0.471666666666667,0.521428571428571,0.49625,0.537777777777778,0.493,0.4935
"710",0.47,0.49,0.516666666666667,0.555,0.524,0.508333333333333,0.491428571428571,0.515,0.478888888888889,0.516,0.4975
"711",0.5,0.505,0.51,0.545,0.486,0.525,0.484285714285714,0.50125,0.526666666666667,0.486,0.495
"712",0.46,0.475,0.533333333333333,0.4725,0.52,0.511666666666667,0.49,0.48875,0.497777777777778,0.502,0.4815
"713",0.42,0.515,0.526666666666667,0.4475,0.53,0.533333333333333,0.505714285714286,0.49375,0.487777777777778,0.498,0.513
"714",0.49,0.51,0.46,0.5375,0.464,0.531666666666667,0.492857142857143,0.50625,0.525555555555556,0.493,0.496
"715",0.49,0.505,0.496666666666667,0.49,0.498,0.506666666666667,0.501428571428571,0.525,0.516666666666667,0.514,0.504
"716",0.45,0.495,0.496666666666667,0.4975,0.436,0.51,0.478571428571429,0.5175,0.511111111111111,0.492,0.5265
"717",0.56,0.53,0.446666666666667,0.5425,0.49,0.503333333333333,0.514285714285714,0.47625,0.512222222222222,0.513,0.5125
"718",0.42,0.505,0.496666666666667,0.515,0.508,0.483333333333333,0.511428571428571,0.495,0.514444444444444,0.507,0.485
"719",0.55,0.5,0.45,0.4825,0.516,0.475,0.502857142857143,0.48875,0.515555555555556,0.521,0.499
"720",0.52,0.51,0.52,0.475,0.512,0.468333333333333,0.495714285714286,0.48,0.464444444444444,0.523,0.5055
"721",0.48,0.475,0.51,0.5025,0.498,0.498333333333333,0.487142857142857,0.5025,0.513333333333333,0.495,0.484
"722",0.45,0.49,0.513333333333333,0.535,0.472,0.53,0.482857142857143,0.4825,0.465555555555556,0.478,0.487
"723",0.55,0.58,0.486666666666667,0.49,0.514,0.51,0.511428571428571,0.51,0.485555555555556,0.477,0.4935
"724",0.49,0.43,0.496666666666667,0.55,0.458,0.498333333333333,0.51,0.505,0.504444444444444,0.5,0.494
"725",0.56,0.44,0.49,0.4825,0.456,0.495,0.491428571428571,0.48375,0.498888888888889,0.498,0.505
"726",0.47,0.51,0.48,0.4625,0.468,0.528333333333333,0.434285714285714,0.49375,0.475555555555556,0.491,0.512
"727",0.47,0.52,0.473333333333333,0.5325,0.524,0.513333333333333,0.485714285714286,0.53125,0.506666666666667,0.513,0.512
"728",0.54,0.515,0.513333333333333,0.51,0.46,0.48,0.5,0.50875,0.516666666666667,0.498,0.515
"729",0.56,0.52,0.546666666666667,0.485,0.53,0.51,0.477142857142857,0.4975,0.498888888888889,0.506,0.5005
"730",0.5,0.475,0.496666666666667,0.5225,0.518,0.481666666666667,0.534285714285714,0.50875,0.517777777777778,0.538,0.498
"731",0.55,0.49,0.463333333333333,0.555,0.474,0.473333333333333,0.482857142857143,0.49625,0.458888888888889,0.491,0.4915
"732",0.53,0.55,0.506666666666667,0.4575,0.496,0.49,0.514285714285714,0.535,0.511111111111111,0.486,0.497
"733",0.53,0.49,0.5,0.4725,0.51,0.47,0.538571428571429,0.5225,0.5,0.513,0.5035
"734",0.46,0.525,0.493333333333333,0.485,0.528,0.5,0.49,0.4975,0.507777777777778,0.503,0.5
"735",0.39,0.51,0.55,0.4925,0.518,0.525,0.49,0.49375,0.48,0.475,0.5055
"736",0.45,0.485,0.496666666666667,0.4975,0.482,0.521666666666667,0.485714285714286,0.51375,0.484444444444444,0.491,0.51
"737",0.52,0.49,0.513333333333333,0.495,0.47,0.506666666666667,0.504285714285714,0.50875,0.513333333333333,0.494,0.506
"738",0.54,0.49,0.49,0.535,0.482,0.495,0.49,0.49375,0.481111111111111,0.519,0.494
"739",0.58,0.445,0.496666666666667,0.465,0.52,0.498333333333333,0.502857142857143,0.4625,0.497777777777778,0.493,0.498
